[fastq]
TCGA-06-0130-01A-01R-1849-01,/home/ogawalab/tcga_download/CD274_RNA_150731/b9d9572a-4fe5-44bd-b329-8007e4c9d7f5/G17218.TCGA-06-0130-01A-01R-1849-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/b9d9572a-4fe5-44bd-b329-8007e4c9d7f5/G17218.TCGA-06-0130-01A-01R-1849-01.2.bam_2.fastq
TCGA-06-0152-02A-01R-2005-01,/home/ogawalab/tcga_download/CD274_RNA_150731/9279b809-510f-49bb-a50d-0cb0edffbb15/G17221.TCGA-06-0152-02A-01R-2005-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/9279b809-510f-49bb-a50d-0cb0edffbb15/G17221.TCGA-06-0152-02A-01R-2005-01.2.bam_2.fastq
TCGA-06-0644-01A-02R-1849-01,/home/ogawalab/tcga_download/CD274_RNA_150731/cd2905f9-a90b-4b91-a42b-329803809e12/G17233.TCGA-06-0644-01A-02R-1849-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/cd2905f9-a90b-4b91-a42b-329803809e12/G17233.TCGA-06-0644-01A-02R-1849-01.2.bam_2.fastq
TCGA-06-2562-01A-01R-1849-01,/home/ogawalab/tcga_download/CD274_RNA_150731/9b65986f-846f-40ae-87d7-9d3f587f3a24/G17493.TCGA-06-2562-01A-01R-1849-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/9b65986f-846f-40ae-87d7-9d3f587f3a24/G17493.TCGA-06-2562-01A-01R-1849-01.2.bam_2.fastq
TCGA-06-5412-01A-01R-1849-01,/home/ogawalab/tcga_download/CD274_RNA_150731/7e318ca7-2380-4381-8055-6cf31adcf7ed/G17818.TCGA-06-5412-01A-01R-1849-01.4.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/7e318ca7-2380-4381-8055-6cf31adcf7ed/G17818.TCGA-06-5412-01A-01R-1849-01.4.bam_2.fastq
TCGA-14-0781-01B-01R-1849-01,/home/ogawalab/tcga_download/CD274_RNA_150731/7189c218-6bb3-4aff-8290-25fcd17a2e62/G17805.TCGA-14-0781-01B-01R-1849-01.4.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/7189c218-6bb3-4aff-8290-25fcd17a2e62/G17805.TCGA-14-0781-01B-01R-1849-01.4.bam_2.fastq
TCGA-14-0789-01A-01R-1849-01,/home/ogawalab/tcga_download/CD274_RNA_150731/32327714-12aa-4593-ad42-8b13dd4ea56f/G17490.TCGA-14-0789-01A-01R-1849-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/32327714-12aa-4593-ad42-8b13dd4ea56f/G17490.TCGA-14-0789-01A-01R-1849-01.2.bam_2.fastq
TCGA-18-3407-01A-01R-0980-07,/home/ogawalab/tcga_download/CD274_RNA_150731/cda025a9-09c3-4763-b2c6-a585554fe13d/110204_UNC9-SN296_0126_B81DD7ABXX.1_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/cda025a9-09c3-4763-b2c6-a585554fe13d/110204_UNC9-SN296_0126_B81DD7ABXX.1_2.fastq
TCGA-18-3408-01A-01R-0980-07,/home/ogawalab/tcga_download/CD274_RNA_150731/6bb72160-39ad-48c8-874b-3ca0628f926c/110204_UNC9-SN296_0126_B81DD7ABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/6bb72160-39ad-48c8-874b-3ca0628f926c/110204_UNC9-SN296_0126_B81DD7ABXX.2_2.fastq
TCGA-18-3410-01A-01R-0980-07,/home/ogawalab/tcga_download/CD274_RNA_150731/62746a38-caa3-4c66-b0b9-deb645e2de9f/110210_SN629_0059_A81LPWABXX.3_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/62746a38-caa3-4c66-b0b9-deb645e2de9f/110210_SN629_0059_A81LPWABXX.3_2.fastq
TCGA-18-3415-01A-01R-0980-07,/home/ogawalab/tcga_download/CD274_RNA_150731/c7cb56e5-d6f1-44fa-9d16-adbeaebf5647/110204_UNC9-SN296_0126_B81DD7ABXX.4_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/c7cb56e5-d6f1-44fa-9d16-adbeaebf5647/110204_UNC9-SN296_0126_B81DD7ABXX.4_2.fastq
TCGA-18-3416-01A-01R-0980-07,/home/ogawalab/tcga_download/CD274_RNA_150731/c68b4419-1fd1-4dbe-9c32-65e69137ae15/110204_UNC9-SN296_0126_B81DD7ABXX.5_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/c68b4419-1fd1-4dbe-9c32-65e69137ae15/110204_UNC9-SN296_0126_B81DD7ABXX.5_2.fastq
TCGA-18-3421-01A-01R-0980-07,/home/ogawalab/tcga_download/CD274_RNA_150731/866d107f-65fc-4a83-9e57-38a0de317016/110204_UNC9-SN296_0126_B81DD7ABXX.7_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/866d107f-65fc-4a83-9e57-38a0de317016/110204_UNC9-SN296_0126_B81DD7ABXX.7_2.fastq
TCGA-18-4083-01A-01R-1100-07,/home/ogawalab/tcga_download/CD274_RNA_150731/dc4b7e02-bf00-4034-bc39-a32913080a4e/110210_SN629_0059_A81LPWABXX.7_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/dc4b7e02-bf00-4034-bc39-a32913080a4e/110210_SN629_0059_A81LPWABXX.7_2.fastq
TCGA-18-4086-01A-01R-1100-07,/home/ogawalab/tcga_download/CD274_RNA_150731/63023c5f-4a5f-48c3-84af-1c7d7abdb4a4/110210_SN629_0059_A81LPWABXX.8_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/63023c5f-4a5f-48c3-84af-1c7d7abdb4a4/110210_SN629_0059_A81LPWABXX.8_2.fastq
TCGA-18-4721-01A-01R-1443-07,/home/ogawalab/tcga_download/CD274_RNA_150731/2b45f85d-97ba-49cf-9126-a73a841e7310/110223_UNC9-SN296_0154_B81LPPABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/2b45f85d-97ba-49cf-9126-a73a841e7310/110223_UNC9-SN296_0154_B81LPPABXX.2_2.fastq
TCGA-19-4065-01A-01R-2005-01,/home/ogawalab/tcga_download/CD274_RNA_150731/2c1a8403-de57-426b-abc4-7a40c884da19/G17806.TCGA-19-4065-01A-01R-2005-01.4.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/2c1a8403-de57-426b-abc4-7a40c884da19/G17806.TCGA-19-4065-01A-01R-2005-01.4.bam_2.fastq
TCGA-21-1070-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/602bcd39-47d6-457a-91a3-819bce6c353e/110127_UNC9-SN296_0123_A81CV9ABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/602bcd39-47d6-457a-91a3-819bce6c353e/110127_UNC9-SN296_0123_A81CV9ABXX.2_2.fastq
TCGA-21-1075-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/fd833ee2-7066-4e09-b2af-981215b7de67/110127_UNC9-SN296_0123_A81CV9ABXX.5_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/fd833ee2-7066-4e09-b2af-981215b7de67/110127_UNC9-SN296_0123_A81CV9ABXX.5_2.fastq
TCGA-21-1076-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/92c78bd4-b108-4366-bcb7-4f4480b10c39/110127_UNC9-SN296_0123_A81CV9ABXX.6_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/92c78bd4-b108-4366-bcb7-4f4480b10c39/110127_UNC9-SN296_0123_A81CV9ABXX.6_2.fastq
TCGA-21-1076-01A-02R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/71b69cc6-ec99-49a1-9dc5-55c9ba18c52e/110127_UNC9-SN296_0123_A81CV9ABXX.7_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/71b69cc6-ec99-49a1-9dc5-55c9ba18c52e/110127_UNC9-SN296_0123_A81CV9ABXX.7_2.fastq
TCGA-21-1079-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/9389de68-2e72-4b99-9014-0724976eca0e/110127_UNC9-SN296_0124_B81DUMABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/9389de68-2e72-4b99-9014-0724976eca0e/110127_UNC9-SN296_0124_B81DUMABXX.2_2.fastq
TCGA-21-1083-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/93c71fdd-bf93-4c80-ae86-a822f0b6c441/110127_UNC9-SN296_0124_B81DUMABXX.7_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/93c71fdd-bf93-4c80-ae86-a822f0b6c441/110127_UNC9-SN296_0124_B81DUMABXX.7_2.fastq
TCGA-22-0940-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/8e80806f-7f6f-40e2-b3b8-10c9ec329145/110127_UNC9-SN296_0124_B81DUMABXX.8_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/8e80806f-7f6f-40e2-b3b8-10c9ec329145/110127_UNC9-SN296_0124_B81DUMABXX.8_2.fastq
TCGA-22-1017-01A-01R-0692-07,/home/ogawalab/tcga_download/CD274_RNA_150731/dc0906b7-37ab-4689-bf24-ad7a385c7b7e/110204_UNC9-SN296_0125_A81DV8ABXX.7_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/dc0906b7-37ab-4689-bf24-ad7a385c7b7e/110204_UNC9-SN296_0125_A81DV8ABXX.7_2.fastq
TCGA-22-4593-11A-01R-1820-07,/home/ogawalab/tcga_download/CD274_RNA_150731/5e671d6d-c79e-41db-a671-8aa93dacc3c8/110726_UNC12-SN629_0112_AC03YWABXX.4_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/5e671d6d-c79e-41db-a671-8aa93dacc3c8/110726_UNC12-SN629_0112_AC03YWABXX.4_2.fastq
TCGA-22-4596-01A-01R-1201-07,/home/ogawalab/tcga_download/CD274_RNA_150731/135dbe3f-a880-4882-9203-58543b79d146/110301_UNC9-SN296_0156_BB0432ABXX.5_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/135dbe3f-a880-4882-9203-58543b79d146/110301_UNC9-SN296_0156_BB0432ABXX.5_2.fastq
TCGA-22-4599-01A-01R-1443-07,/home/ogawalab/tcga_download/CD274_RNA_150731/2875e91e-cd4c-43dc-bf37-1ce79febad53/110223_UNC9-SN296_0154_B81LPPABXX.3_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/2875e91e-cd4c-43dc-bf37-1ce79febad53/110223_UNC9-SN296_0154_B81LPPABXX.3_2.fastq
TCGA-22-4604-01A-01R-1201-07,/home/ogawalab/tcga_download/CD274_RNA_150731/84f268d3-c201-49fe-8da5-e5869afa4abd/110829_UNC11-SN627_0147_AD0DFWABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/84f268d3-c201-49fe-8da5-e5869afa4abd/110829_UNC11-SN627_0147_AD0DFWABXX.2_2.fastq
TCGA-22-4605-01A-21R-2125-07,/home/ogawalab/tcga_download/CD274_RNA_150731/0c365830-7980-40d5-9d33-64a8fe5230e4/120713_UNC16-SN851_0171_BD1358ACXX_ATCACG_L007_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/0c365830-7980-40d5-9d33-64a8fe5230e4/120713_UNC16-SN851_0171_BD1358ACXX_ATCACG_L007_2.fastq
TCGA-22-4609-01A-21R-2125-07,/home/ogawalab/tcga_download/CD274_RNA_150731/775dbff3-cb4b-484d-9ba5-6880ea492b2c/120518_UNC14-SN744_0238_AC0PR4ACXX_CAGATC_L004_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/775dbff3-cb4b-484d-9ba5-6880ea492b2c/120518_UNC14-SN744_0238_AC0PR4ACXX_CAGATC_L004_2.fastq
TCGA-22-4609-11A-01R-2125-07,/home/ogawalab/tcga_download/CD274_RNA_150731/141548d1-be1e-407e-ad69-3d8a82e0d29e/120518_UNC14-SN744_0238_AC0PR4ACXX_GGCTAC_L006_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/141548d1-be1e-407e-ad69-3d8a82e0d29e/120518_UNC14-SN744_0238_AC0PR4ACXX_GGCTAC_L006_2.fastq
TCGA-22-5472-11A-11R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/b09ab4da-4a0c-4a69-8cbf-c9937c52684e/110630_UNC11-SN627_0112_AD0CVJABXX.1_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/b09ab4da-4a0c-4a69-8cbf-c9937c52684e/110630_UNC11-SN627_0112_AD0CVJABXX.1_2.fastq
TCGA-22-5473-01A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/1090e71a-5da1-4d1e-ad63-dc6b376ae4f4/110630_UNC11-SN627_0112_AD0CVJABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/1090e71a-5da1-4d1e-ad63-dc6b376ae4f4/110630_UNC11-SN627_0112_AD0CVJABXX.2_2.fastq
TCGA-22-5474-01A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/c79187af-fda3-4c15-a0ca-d34d12e85a28/110630_UNC11-SN627_0112_AD0CVJABXX.3_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/c79187af-fda3-4c15-a0ca-d34d12e85a28/110630_UNC11-SN627_0112_AD0CVJABXX.3_2.fastq
TCGA-22-5477-01A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/80d288db-0a7b-4e2e-a89a-570a470feaf9/110630_UNC11-SN627_0112_AD0CVJABXX.4_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/80d288db-0a7b-4e2e-a89a-570a470feaf9/110630_UNC11-SN627_0112_AD0CVJABXX.4_2.fastq
TCGA-22-5478-11A-11R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/3213ee03-c3df-479a-b34a-dea8db086f28/110630_UNC11-SN627_0112_AD0CVJABXX.6_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/3213ee03-c3df-479a-b34a-dea8db086f28/110630_UNC11-SN627_0112_AD0CVJABXX.6_2.fastq
TCGA-22-5479-01A-31R-1949-07,/home/ogawalab/tcga_download/CD274_RNA_150731/ba6e3378-03b1-4507-afd8-90d5766cc9d5/110923_UNC13-SN749_0117_AD0DRLABXX.8_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/ba6e3378-03b1-4507-afd8-90d5766cc9d5/110923_UNC13-SN749_0117_AD0DRLABXX.8_2.fastq
TCGA-22-5480-01A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/2a38b9da-1f8e-4109-b49d-130c27d44127/110630_UNC11-SN627_0112_AD0CVJABXX.7_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/2a38b9da-1f8e-4109-b49d-130c27d44127/110630_UNC11-SN627_0112_AD0CVJABXX.7_2.fastq
TCGA-22-5481-01A-31R-1949-07,/home/ogawalab/tcga_download/CD274_RNA_150731/a87e455c-8316-40c7-83f9-07392133f613/110923_UNC13-SN749_0118_BC04BNABXX.1_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/a87e455c-8316-40c7-83f9-07392133f613/110923_UNC13-SN749_0118_BC04BNABXX.1_2.fastq
TCGA-22-5481-11A-01R-1949-07,/home/ogawalab/tcga_download/CD274_RNA_150731/0e111071-5613-4102-a6a5-9f6e9e204562/110923_UNC13-SN749_0118_BC04BNABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/0e111071-5613-4102-a6a5-9f6e9e204562/110923_UNC13-SN749_0118_BC04BNABXX.2_2.fastq
TCGA-22-5482-11A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/773aefd9-eb0c-4528-b8c8-0319a83becef/110624_UNC11-SN627_0111_BD0CT8ABXX.1_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/773aefd9-eb0c-4528-b8c8-0319a83becef/110624_UNC11-SN627_0111_BD0CT8ABXX.1_2.fastq
TCGA-22-5483-11A-11R-1820-07,/home/ogawalab/tcga_download/CD274_RNA_150731/0fc94a8c-940a-4317-8df2-f3ef66c71246/110729_UNC11-SN627_0131_BD0DV6ABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/0fc94a8c-940a-4317-8df2-f3ef66c71246/110729_UNC11-SN627_0131_BD0DV6ABXX.2_2.fastq
TCGA-22-5485-01A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/d1d1b24c-6f9f-4602-b109-35a6d811a33a/110624_UNC11-SN627_0111_BD0CT8ABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/d1d1b24c-6f9f-4602-b109-35a6d811a33a/110624_UNC11-SN627_0111_BD0CT8ABXX.2_2.fastq
TCGA-22-5489-01A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/77860287-0d83-4ace-8ffe-4f5ffec26631/110923_UNC13-SN749_0118_BC04BNABXX.3_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/77860287-0d83-4ace-8ffe-4f5ffec26631/110923_UNC13-SN749_0118_BC04BNABXX.3_2.fastq
TCGA-22-5489-11A-01R-1635-07,/home/ogawalab/tcga_download/CD274_RNA_150731/304853b2-3a59-4d31-b027-237f9c07f7d1/110624_UNC11-SN627_0111_BD0CT8ABXX.3_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/304853b2-3a59-4d31-b027-237f9c07f7d1/110624_UNC11-SN627_0111_BD0CT8ABXX.3_2.fastq
TCGA-22-5491-11A-01R-1858-07,/home/ogawalab/tcga_download/CD274_RNA_150731/1c909aee-645c-4d60-909f-c2e8c67a9336/110923_UNC13-SN749_0118_BC04BNABXX.4_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/1c909aee-645c-4d60-909f-c2e8c67a9336/110923_UNC13-SN749_0118_BC04BNABXX.4_2.fastq
TCGA-24-1846-01A-01R-1567-13,/home/ogawalab/tcga_download/CD274_RNA_150731/78195229-848e-4735-ac04-865d18600ad2/C0NWYACXX_7_TACAGC_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/78195229-848e-4735-ac04-865d18600ad2/C0NWYACXX_7_TACAGC_2.fastq
TCGA-27-2523-01A-01R-1850-01,/home/ogawalab/tcga_download/CD274_RNA_150731/52918733-0b2d-462b-8784-70bd148d9ffe/G17483.TCGA-27-2523-01A-01R-1850-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/52918733-0b2d-462b-8784-70bd148d9ffe/G17483.TCGA-27-2523-01A-01R-1850-01.2.bam_2.fastq
TCGA-2F-A9KW-01A-11R-A38B-07,/home/ogawalab/tcga_download/CD274_RNA_150731/aa36ce88-8c01-4973-a2d7-64aa7006f034/140521_UNC11-SN627_0359_BC4E01ACXX_AGTCAA_L004_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/aa36ce88-8c01-4973-a2d7-64aa7006f034/140521_UNC11-SN627_0359_BC4E01ACXX_AGTCAA_L004_2.fastq
TCGA-2G-AAEW-01A-11R-A430-07,/home/ogawalab/tcga_download/CD274_RNA_150731/241bd74b-e68b-43ba-aa95-50ccbd588244/140722_UNC11-SN627_0368_AC4U9PACXX_GCCAAT_L002_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/241bd74b-e68b-43ba-aa95-50ccbd588244/140722_UNC11-SN627_0368_AC4U9PACXX_GCCAAT_L002_2.fastq
TCGA-2G-AAHA-01A-11R-A430-07,/home/ogawalab/tcga_download/CD274_RNA_150731/f7782169-7472-4c69-a598-b6d1f91d0a58/140808_UNC11-SN627_0372_AC4VEPACXX_ATTCCT_L008_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/f7782169-7472-4c69-a598-b6d1f91d0a58/140808_UNC11-SN627_0372_AC4VEPACXX_ATTCCT_L008_2.fastq
TCGA-2G-AAHC-01A-11R-A430-07,/home/ogawalab/tcga_download/CD274_RNA_150731/f15b52c9-944d-4830-9ac2-fb6465b306f4/140808_UNC11-SN627_0373_BC5AGGACXX_CTTGTA_L006_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/f15b52c9-944d-4830-9ac2-fb6465b306f4/140808_UNC11-SN627_0373_BC5AGGACXX_CTTGTA_L006_2.fastq
TCGA-2G-AAKO-05A-11R-A430-07,/home/ogawalab/tcga_download/CD274_RNA_150731/1b5b3e9c-4a6d-4a0b-85af-91096591dc2b/140808_UNC11-SN627_0372_AC4VEPACXX_AGTTCC_L008_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/1b5b3e9c-4a6d-4a0b-85af-91096591dc2b/140808_UNC11-SN627_0372_AC4VEPACXX_AGTTCC_L008_2.fastq
TCGA-2Z-A9J8-01A-11R-A42S-07,/home/ogawalab/tcga_download/CD274_RNA_150731/44f585d1-8e2a-43b2-af62-ef3186069217/140801_UNC13-SN749_0367_AC55LMACXX_CTTGTA_L008_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/44f585d1-8e2a-43b2-af62-ef3186069217/140801_UNC13-SN749_0367_AC55LMACXX_CTTGTA_L008_2.fastq
TCGA-2Z-A9JO-01A-11R-A42S-07,/home/ogawalab/tcga_download/CD274_RNA_150731/010a663c-6d0a-410a-a9b2-d76d505e61d1/140808_UNC12-SN629_0385_AC5A4BACXX_CGATGT_L008_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/010a663c-6d0a-410a-a9b2-d76d505e61d1/140808_UNC12-SN629_0385_AC5A4BACXX_CGATGT_L008_2.fastq
TCGA-32-2638-01A-01R-1850-01,/home/ogawalab/tcga_download/CD274_RNA_150731/d02bb6e1-5202-47f7-a567-18be4064ce1c/G17670.TCGA-32-2638-01A-01R-1850-01.2.bam_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/d02bb6e1-5202-47f7-a567-18be4064ce1c/G17670.TCGA-32-2638-01A-01R-1850-01.2.bam_2.fastq
TCGA-33-4538-01A-01R-1201-07,/home/ogawalab/tcga_download/CD274_RNA_150731/597e2b13-064d-45fa-8e47-6740e0d304cf/110307_UNC10-SN254_0199_AB05NHABXX.2_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/597e2b13-064d-45fa-8e47-6740e0d304cf/110307_UNC10-SN254_0199_AB05NHABXX.2_2.fastq
TCGA-33-4583-01A-01R-1443-07,/home/ogawalab/tcga_download/CD274_RNA_150731/e6492ee3-128d-4e40-bd75-0bff3dd42bd2/110223_UNC9-SN296_0154_B81LPPABXX.8_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/e6492ee3-128d-4e40-bd75-0bff3dd42bd2/110223_UNC9-SN296_0154_B81LPPABXX.8_2.fastq
TCGA-33-4586-01A-01R-1443-07,/home/ogawalab/tcga_download/CD274_RNA_150731/286f6f1a-9350-4822-a08e-7f5288068762/110218_SN254_0193_A81B9JABXX.1_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/286f6f1a-9350-4822-a08e-7f5288068762/110218_SN254_0193_A81B9JABXX.1_2.fastq
TCGA-33-4587-11A-01R-2125-07,/home/ogawalab/tcga_download/CD274_RNA_150731/7e03b963-e407-4fad-8d5b-f796d2831527/120521-UNC12-SN629-0213-BC0RA0ACXX_TGACCA_L001_1.fastq,/home/ogawalab/tcga_download/CD274_RNA_150731/7e03b963-e407-4fad-8d5b-f796d2831527/120521-UNC12-SN629-0213-BC0RA0ACXX_TGACCA_L001_2.fastq
